"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00014846","SANDUSKY, OH US","2019-12-20","0.00","37","19"
"USW00014846","SANDUSKY, OH US","2019-12-21","0.00","45","28"
"USW00014846","SANDUSKY, OH US","2019-12-22","0.00","50","33"
"USW00014846","SANDUSKY, OH US","2019-12-23","0.00","54","37"
"USW00014846","SANDUSKY, OH US","2019-12-24","0.00","37","36"
"USW00014846","SANDUSKY, OH US","2019-12-25","0.00","58","31"
"USW00014846","SANDUSKY, OH US","2019-12-26","0.00","63","47"
"USW00014846","SANDUSKY, OH US","2019-12-27","0.00","57","38"
"USW00014846","SANDUSKY, OH US","2019-12-28","0.00","40","36"
"USW00014846","SANDUSKY, OH US","2019-12-29","0.58","59","39"
"USW00014846","SANDUSKY, OH US","2019-12-30","0.12","58","35"
"USW00014846","SANDUSKY, OH US","2019-12-31","0.01","37","28"
"USW00014846","SANDUSKY, OH US","2020-01-01","0.01","39","28"
"USW00014846","SANDUSKY, OH US","2020-01-02","0.00","50","38"
"USW00014846","SANDUSKY, OH US","2020-01-03","0.15","47","38"
"USW00014846","SANDUSKY, OH US","2020-01-04","0.08","38","33"
"USW00014846","SANDUSKY, OH US","2020-01-05","0.00","42","31"
"USW00014846","SANDUSKY, OH US","2020-01-06","0.00","42","34"
"USW00014846","SANDUSKY, OH US","2020-01-07","0.00","43","31"
"USW00014846","SANDUSKY, OH US","2020-01-08","0.00","37","22"
"USW00014846","SANDUSKY, OH US","2020-01-09","0.14","53","21"
"USW00014846","SANDUSKY, OH US","2020-01-10","0.57","54","45"
"USW00014846","SANDUSKY, OH US","2020-01-11","0.68","65","36"
"USW00014846","SANDUSKY, OH US","2020-01-12","0.08","36","29"
"USW00014846","SANDUSKY, OH US","2020-01-13","0.00","41","34"
"USW00014846","SANDUSKY, OH US","2020-01-14","0.00","45","34"
"USW00014846","SANDUSKY, OH US","2020-01-15","0.05","41","32"
"USW00014846","SANDUSKY, OH US","2020-01-16","0.00","39","27"
"USW00014846","SANDUSKY, OH US","2020-01-17","0.00","29","24"
"USW00014846","SANDUSKY, OH US","2020-01-18","0.69","42","27"
"USW00014846","SANDUSKY, OH US","2020-01-19","0.00","27","14"
"USW00014846","SANDUSKY, OH US","2020-01-20","0.00","25","17"
"USW00014846","SANDUSKY, OH US","2020-01-21","0.00","29","21"
"USW00014846","SANDUSKY, OH US","2020-01-22","0.00","34","19"
"USW00014846","SANDUSKY, OH US","2020-01-23","0.01","43","30"
"USW00014846","SANDUSKY, OH US","2020-01-24","0.30","44","36"
"USW00014846","SANDUSKY, OH US","2020-01-25","0.07","40","33"
"USW00014846","SANDUSKY, OH US","2020-01-26","0.01","35","33"
"USW00014846","SANDUSKY, OH US","2020-01-27","0.00","36","34"
"USW00014846","SANDUSKY, OH US","2020-01-28","0.00","35","32"
"USW00014846","SANDUSKY, OH US","2020-01-29","0.00","33","31"
"USW00014846","SANDUSKY, OH US","2020-01-30","0.00","32","31"
"USW00014846","SANDUSKY, OH US","2020-01-31","0.00","35","30"
"USW00014846","SANDUSKY, OH US","2020-02-01","0.04","34","30"
"USW00014846","SANDUSKY, OH US","2020-02-02","0.00","54","34"
"USW00014846","SANDUSKY, OH US","2020-02-03","0.00","51","36"
"USW00014846","SANDUSKY, OH US","2020-02-04","0.09","54","33"
"USW00014846","SANDUSKY, OH US","2020-02-05","0.00","33","29"
"USW00014846","SANDUSKY, OH US","2020-02-06","0.00","32","27"
"USW00014846","SANDUSKY, OH US","2020-02-07","0.01","33","27"
"USW00014846","SANDUSKY, OH US","2020-02-08","0.02","32","25"
"USW00014846","SANDUSKY, OH US","2020-02-09","0.27","40","29"
"USW00014846","SANDUSKY, OH US","2020-02-10","0.18","39","33"
"USW00014846","SANDUSKY, OH US","2020-02-11","0.00","40","30"
"USW00014846","SANDUSKY, OH US","2020-02-12","0.00","36","27"
"USW00014846","SANDUSKY, OH US","2020-02-13","0.17","34","22"
"USW00014846","SANDUSKY, OH US","2020-02-14","0.00","22","12"
"USW00014846","SANDUSKY, OH US","2020-02-15","0.01","38","11"
"USW00014846","SANDUSKY, OH US","2020-02-16","0.05","40","30"
"USW00014846","SANDUSKY, OH US","2020-02-17","0.06","36","29"
"USW00014846","SANDUSKY, OH US","2020-02-18","0.11","47","31"
"USW00014846","SANDUSKY, OH US","2020-02-19","0.00","31","27"
"USW00014846","SANDUSKY, OH US","2020-02-20","0.00","28","21"
"USW00014846","SANDUSKY, OH US","2020-02-21","0.00","35","17"
"USW00014846","SANDUSKY, OH US","2020-02-22","0.00","48","26"
"USW00014846","SANDUSKY, OH US","2020-02-23","0.00","50","32"
"USW00014846","SANDUSKY, OH US","2020-02-24","0.25","50","37"
"USW00014846","SANDUSKY, OH US","2020-02-25","0.26","38","33"
"USW00014846","SANDUSKY, OH US","2020-02-26","0.10","33","26"
"USW00014846","SANDUSKY, OH US","2020-02-27","0.00","28","20"
"USW00014846","SANDUSKY, OH US","2020-02-28","0.00","27","19"
"USW00014846","SANDUSKY, OH US","2020-02-29","0.00","31","20"
"USW00014846","SANDUSKY, OH US","2020-03-01","0.00","50","22"
"USW00014846","SANDUSKY, OH US","2020-03-02","0.22","51","45"
"USW00014846","SANDUSKY, OH US","2020-03-03","0.08","51","40"
"USW00014846","SANDUSKY, OH US","2020-03-04","0.02","45","36"
"USW00014846","SANDUSKY, OH US","2020-03-05","0.00","52","28"
"USW00014846","SANDUSKY, OH US","2020-03-06","0.06","40","32"
"USW00014846","SANDUSKY, OH US","2020-03-07","0.00","37","29"
"USW00014846","SANDUSKY, OH US","2020-03-08","0.00","61","36"
"USW00014846","SANDUSKY, OH US","2020-03-09","0.00","65","50"
"USW00014846","SANDUSKY, OH US","2020-03-10","0.10","57","36"
"USW00014846","SANDUSKY, OH US","2020-03-11","0.00","40","32"
"USW00014846","SANDUSKY, OH US","2020-03-12","0.11","54","40"
"USW00014846","SANDUSKY, OH US","2020-03-13","0.13","56","41"
"USW00014846","SANDUSKY, OH US","2020-03-14","0.00","42","33"
"USW00014846","SANDUSKY, OH US","2020-03-15","0.01","39","33"
"USW00014846","SANDUSKY, OH US","2020-03-16","0.01","42","33"
"USW00014846","SANDUSKY, OH US","2020-03-17","0.01","48","38"
"USW00014846","SANDUSKY, OH US","2020-03-18","0.69","43","35"
"USW00014846","SANDUSKY, OH US","2020-03-19","0.28","65","38"
"USW00014846","SANDUSKY, OH US","2020-03-20","0.04","68","34"
"USW00014846","SANDUSKY, OH US","2020-03-21","0.00","34","29"
"USW00014846","SANDUSKY, OH US","2020-03-22","0.26","38","30"
"USW00014846","SANDUSKY, OH US","2020-03-23","0.09","42","36"
"USW00014846","SANDUSKY, OH US","2020-03-24","0.00","41","37"
"USW00014846","SANDUSKY, OH US","2020-03-25","0.00","46","37"
"USW00014846","SANDUSKY, OH US","2020-03-26","0.27","63","41"
"USW00014846","SANDUSKY, OH US","2020-03-27","0.44","43","39"
"USW00014846","SANDUSKY, OH US","2020-03-28","0.66","47","40"
"USW00014846","SANDUSKY, OH US","2020-03-29","0.19","68","42"
"USW00014846","SANDUSKY, OH US","2020-03-30","0.00","53","41"
"USW00014846","SANDUSKY, OH US","2020-03-31","0.00","42","39"
"USW00014846","SANDUSKY, OH US","2020-04-01","0.00","46","40"
"USW00014846","SANDUSKY, OH US","2020-04-02","0.00","57","39"
"USW00014846","SANDUSKY, OH US","2020-04-03","0.00","54","37"
"USW00014846","SANDUSKY, OH US","2020-04-04","0.00","52","38"
"USW00014846","SANDUSKY, OH US","2020-04-05","0.00","49","39"
"USW00014846","SANDUSKY, OH US","2020-04-06","0.00","47","33"
"USW00014846","SANDUSKY, OH US","2020-04-07","1.17","73","45"
"USW00014846","SANDUSKY, OH US","2020-04-08","0.16","62","50"
"USW00014846","SANDUSKY, OH US","2020-04-09","0.09","53","38"
"USW00014846","SANDUSKY, OH US","2020-04-10","0.00","45","37"
"USW00014846","SANDUSKY, OH US","2020-04-11","0.00","56","33"
"USW00014846","SANDUSKY, OH US","2020-04-12","0.03","64","48"
"USW00014846","SANDUSKY, OH US","2020-04-13","0.09","57","40"
"USW00014846","SANDUSKY, OH US","2020-04-14","0.00","44","33"
"USW00014846","SANDUSKY, OH US","2020-04-15","0.10","43","30"
"USW00014846","SANDUSKY, OH US","2020-04-16","0.00","43","27"
"USW00014846","SANDUSKY, OH US","2020-04-17","0.45","40","33"
"USW00014846","SANDUSKY, OH US","2020-04-18","0.00","53","34"
"USW00014846","SANDUSKY, OH US","2020-04-19","0.00","60","42"
"USW00014846","SANDUSKY, OH US","2020-04-20","0.00","58","39"
"USW00014846","SANDUSKY, OH US","2020-04-21","0.09","56","39"
"USW00014846","SANDUSKY, OH US","2020-04-22","0.05","41","31"
"USW00014846","SANDUSKY, OH US","2020-04-23","0.03","49","39"
"USW00014846","SANDUSKY, OH US","2020-04-24","0.05","50","41"
"USW00014846","SANDUSKY, OH US","2020-04-25","0.00","48","44"
"USW00014846","SANDUSKY, OH US","2020-04-26","0.18","48","44"
"USW00014846","SANDUSKY, OH US","2020-04-27","0.01","56","40"
"USW00014846","SANDUSKY, OH US","2020-04-28","0.05","63","51"
"USW00014846","SANDUSKY, OH US","2020-04-29","0.18","72","55"
"USW00014846","SANDUSKY, OH US","2020-04-30","0.07","55","45"
"USW00014846","SANDUSKY, OH US","2020-05-01","0.11","59","45"
"USW00014846","SANDUSKY, OH US","2020-05-02","0.00","77","52"
"USW00014846","SANDUSKY, OH US","2020-05-03","0.00","71","60"
"USW00014846","SANDUSKY, OH US","2020-05-04","0.00","60","46"
"USW00014846","SANDUSKY, OH US","2020-05-05","0.00","49","42"
"USW00014846","SANDUSKY, OH US","2020-05-06","0.00","57","44"
"USW00014846","SANDUSKY, OH US","2020-05-07","0.00","66","42"
"USW00014846","SANDUSKY, OH US","2020-05-08","0.00","50","36"
"USW00014846","SANDUSKY, OH US","2020-05-09","0.00","51","33"
"USW00014846","SANDUSKY, OH US","2020-05-10","0.36","59","41"
"USW00014846","SANDUSKY, OH US","2020-05-11","0.12","46","38"
"USW00014846","SANDUSKY, OH US","2020-05-12","0.00","57","34"
"USW00014846","SANDUSKY, OH US","2020-05-13","0.00","51","43"
"USW00014846","SANDUSKY, OH US","2020-05-14","0.86","73","48"
"USW00014846","SANDUSKY, OH US","2020-05-15","1.18","72","58"
"USW00014846","SANDUSKY, OH US","2020-05-16","0.01","60","52"
"USW00014846","SANDUSKY, OH US","2020-05-17","0.38","57","53"
"USW00014846","SANDUSKY, OH US","2020-05-18","1.04","66","52"
"USW00014846","SANDUSKY, OH US","2020-05-19","0.34","61","52"
"USW00014846","SANDUSKY, OH US","2020-05-20","0.00","60","54"
"USW00014846","SANDUSKY, OH US","2020-05-21","0.00","61","55"
"USW00014846","SANDUSKY, OH US","2020-05-22","0.13","58","55"
"USW00014846","SANDUSKY, OH US","2020-05-23","0.01","63","55"
"USW00014846","SANDUSKY, OH US","2020-05-24","0.00","86","60"
"USW00014846","SANDUSKY, OH US","2020-05-25","0.26","83","67"
"USW00014846","SANDUSKY, OH US","2020-05-26","0.00","82","68"
"USW00014846","SANDUSKY, OH US","2020-05-27","0.00","83","69"
"USW00014846","SANDUSKY, OH US","2020-05-28","0.11","80","67"
"USW00014846","SANDUSKY, OH US","2020-05-29","0.37","76","61"
"USW00014846","SANDUSKY, OH US","2020-05-30","0.00","68","59"
"USW00014846","SANDUSKY, OH US","2020-05-31","0.00","61","52"
"USW00014846","SANDUSKY, OH US","2020-06-01","0.00","74","49"
"USW00014846","SANDUSKY, OH US","2020-06-02","0.00","90","60"
"USW00014846","SANDUSKY, OH US","2020-06-03","0.00","84","74"
"USW00014846","SANDUSKY, OH US","2020-06-04","0.13","83","68"
"USW00014846","SANDUSKY, OH US","2020-06-05","0.01","85","69"
"USW00014846","SANDUSKY, OH US","2020-06-06","0.00","76","67"
"USW00014846","SANDUSKY, OH US","2020-06-07","0.00","71","61"
"USW00014846","SANDUSKY, OH US","2020-06-08","0.00","70","60"
"USW00014846","SANDUSKY, OH US","2020-06-09","0.01","86","61"
"USW00014846","SANDUSKY, OH US","2020-06-10","0.38","91","69"
"USW00014846","SANDUSKY, OH US","2020-06-11","0.01","78","63"
"USW00014846","SANDUSKY, OH US","2020-06-12","0.00","71","62"
"USW00014846","SANDUSKY, OH US","2020-06-13","0.31","63","57"
"USW00014846","SANDUSKY, OH US","2020-06-14","0.00","64","59"
"USW00014846","SANDUSKY, OH US","2020-06-15","0.00","68","60"
"USW00014846","SANDUSKY, OH US","2020-06-16","0.00","71","62"
"USW00014846","SANDUSKY, OH US","2020-06-17","0.00","73","63"
"USW00014846","SANDUSKY, OH US","2020-06-18","0.00","75","66"
"USW00014846","SANDUSKY, OH US","2020-06-19","0.00","80","66"
"USW00014846","SANDUSKY, OH US","2020-06-20","0.00","83","67"
"USW00014846","SANDUSKY, OH US","2020-06-21","0.55","85","69"
"USW00014846","SANDUSKY, OH US","2020-06-22","0.11","79","69"
"USW00014846","SANDUSKY, OH US","2020-06-23","0.08","79","66"
"USW00014846","SANDUSKY, OH US","2020-06-24","0.00","76","64"
"USW00014846","SANDUSKY, OH US","2020-06-25","0.00","80","61"
"USW00014846","SANDUSKY, OH US","2020-06-26","0.00","84","67"
"USW00014846","SANDUSKY, OH US","2020-06-27","0.04","83","69"
"USW00014846","SANDUSKY, OH US","2020-06-28","0.00","78","70"
"USW00014846","SANDUSKY, OH US","2020-06-29","0.00","81","66"
"USW00014846","SANDUSKY, OH US","2020-06-30","0.00","79","66"
"USW00014846","SANDUSKY, OH US","2020-07-01","0.00","80","71"
"USW00014846","SANDUSKY, OH US","2020-07-02","0.00","86","70"
"USW00014846","SANDUSKY, OH US","2020-07-03","0.00","89","69"
"USW00014846","SANDUSKY, OH US","2020-07-04","0.00","83","74"
"USW00014846","SANDUSKY, OH US","2020-07-05","0.00","89","68"
"USW00014846","SANDUSKY, OH US","2020-07-06","0.00","88","70"
"USW00014846","SANDUSKY, OH US","2020-07-07","0.00","91","76"
"USW00014846","SANDUSKY, OH US","2020-07-08","0.00","89","72"
"USW00014846","SANDUSKY, OH US","2020-07-09","0.22","90","73"
"USW00014846","SANDUSKY, OH US","2020-07-10","0.24","91","73"
"USW00014846","SANDUSKY, OH US","2020-07-11","0.02","84","71"
"USW00014846","SANDUSKY, OH US","2020-07-12","0.00","82","70"
"USW00014846","SANDUSKY, OH US","2020-07-13","0.00","78","70"
"USW00014846","SANDUSKY, OH US","2020-07-14","0.00","82","65"
"USW00014846","SANDUSKY, OH US","2020-07-15","0.00","87","69"
"USW00014846","SANDUSKY, OH US","2020-07-16","0.00","85","76"
"USW00014846","SANDUSKY, OH US","2020-07-17","0.00","85","71"
"USW00014846","SANDUSKY, OH US","2020-07-18","0.00","92","70"
"USW00014846","SANDUSKY, OH US","2020-07-19","0.00","89","73"
"USW00014846","SANDUSKY, OH US","2020-07-20","0.00","85","71"
"USW00014846","SANDUSKY, OH US","2020-07-21","0.00","82","72"
"USW00014846","SANDUSKY, OH US","2020-07-22","0.00","83","70"
"USW00014846","SANDUSKY, OH US","2020-07-23","0.00","81","73"
"USW00014846","SANDUSKY, OH US","2020-07-24","0.00","82","71"
"USW00014846","SANDUSKY, OH US","2020-07-25","0.00","85","65"
"USW00014846","SANDUSKY, OH US","2020-07-26","0.00","91","71"
"USW00014846","SANDUSKY, OH US","2020-07-27","0.02","89","74"
"USW00014846","SANDUSKY, OH US","2020-07-28","0.01","85","68"
"USW00014846","SANDUSKY, OH US","2020-07-29","0.00","88","70"
"USW00014846","SANDUSKY, OH US","2020-07-30","0.00","80","71"
"USW00014846","SANDUSKY, OH US","2020-07-31","0.00","80","71"
"USW00014846","SANDUSKY, OH US","2020-08-01","0.00","76","72"
"USW00014846","SANDUSKY, OH US","2020-08-02","0.11","73","67"
"USW00014846","SANDUSKY, OH US","2020-08-03","0.03","81","66"
"USW00014846","SANDUSKY, OH US","2020-08-04","0.00","74","65"
"USW00014846","SANDUSKY, OH US","2020-08-05","0.00","75","57"
"USW00014846","SANDUSKY, OH US","2020-08-06","0.00","81","60"
"USW00014846","SANDUSKY, OH US","2020-08-07","0.00","87","66"
"USW00014846","SANDUSKY, OH US","2020-08-08","0.00","90","71"
"USW00014846","SANDUSKY, OH US","2020-08-09","0.00","89","70"
"USW00014846","SANDUSKY, OH US","2020-08-10","0.00","87","71"
"USW00014846","SANDUSKY, OH US","2020-08-11","0.00","86","76"
"USW00014846","SANDUSKY, OH US","2020-08-12","0.00","82","72"
"USW00014846","SANDUSKY, OH US","2020-08-13","0.00","82","64"
"USW00014846","SANDUSKY, OH US","2020-08-14","0.00","85","76"
"USW00014846","SANDUSKY, OH US","2020-08-15","0.00","83","71"
"USW00014846","SANDUSKY, OH US","2020-08-16","0.00","79","65"
"USW00014846","SANDUSKY, OH US","2020-08-17","0.00","81","64"
"USW00014846","SANDUSKY, OH US","2020-08-18","0.18","75","67"
"USW00014846","SANDUSKY, OH US","2020-08-19","0.00","74","64"
"USW00014846","SANDUSKY, OH US","2020-08-20","0.00","79","57"
"USW00014846","SANDUSKY, OH US","2020-08-21","0.00","83","61"
"USW00014846","SANDUSKY, OH US","2020-08-22","0.00","86","65"
"USW00014846","SANDUSKY, OH US","2020-08-23","0.00","86","68"
"USW00014846","SANDUSKY, OH US","2020-08-24","0.00","90","71"
"USW00014846","SANDUSKY, OH US","2020-08-25","0.00","82","73"
"USW00014846","SANDUSKY, OH US","2020-08-26","0.02","87","71"
"USW00014846","SANDUSKY, OH US","2020-08-27","0.00","93","76"
"USW00014846","SANDUSKY, OH US","2020-08-28","1.18","83","70"
"USW00014846","SANDUSKY, OH US","2020-08-29","0.72","78","67"
"USW00014846","SANDUSKY, OH US","2020-08-30","0.00","72","64"
"USW00014846","SANDUSKY, OH US","2020-08-31","0.00","79","60"
"USW00014846","SANDUSKY, OH US","2020-09-01","0.00","85","68"
"USW00014846","SANDUSKY, OH US","2020-09-02","0.21","78","69"
"USW00014846","SANDUSKY, OH US","2020-09-03","0.00","85","66"
"USW00014846","SANDUSKY, OH US","2020-09-04","0.00","76","61"
"USW00014846","SANDUSKY, OH US","2020-09-05","0.00","81","57"
"USW00014846","SANDUSKY, OH US","2020-09-06","0.00","74","62"
"USW00014846","SANDUSKY, OH US","2020-09-07","1.63","75","66"
"USW00014846","SANDUSKY, OH US","2020-09-08","0.03","85","67"
"USW00014846","SANDUSKY, OH US","2020-09-09","0.00","72","67"
"USW00014846","SANDUSKY, OH US","2020-09-10","0.00","71","63"
"USW00014846","SANDUSKY, OH US","2020-09-11","0.00","67","61"
"USW00014846","SANDUSKY, OH US","2020-09-12","0.00","76","58"
"USW00014846","SANDUSKY, OH US","2020-09-13","0.49","70","69"
"USW00014846","SANDUSKY, OH US","2020-09-14","0.00","70","62"
"USW00014846","SANDUSKY, OH US","2020-09-15","0.00","69","53"
"USW00014846","SANDUSKY, OH US","2020-09-16","0.00","74","53"
"USW00014846","SANDUSKY, OH US","2020-09-17","0.00","67","59"
"USW00014846","SANDUSKY, OH US","2020-09-18","0.00","61","54"
"USW00014846","SANDUSKY, OH US","2020-09-19","0.00","61","52"
"USW00014846","SANDUSKY, OH US","2020-09-20","0.00","65","47"
"USW00014846","SANDUSKY, OH US","2020-09-21","0.00","70","48"
"USW00014846","SANDUSKY, OH US","2020-09-22","0.00","70","49"
"USW00014846","SANDUSKY, OH US","2020-09-23","0.00","76","53"
"USW00014846","SANDUSKY, OH US","2020-09-24","0.00","74","60"
"USW00014846","SANDUSKY, OH US","2020-09-25","0.00","75","57"
"USW00014846","SANDUSKY, OH US","2020-09-26","0.00","81","62"
"USW00014846","SANDUSKY, OH US","2020-09-27","0.00","81","64"
"USW00014846","SANDUSKY, OH US","2020-09-28","1.04","75","55"
"USW00014846","SANDUSKY, OH US","2020-09-29","0.00","63","50"
"USW00014846","SANDUSKY, OH US","2020-09-30","0.09","64","51"
"USW00014846","SANDUSKY, OH US","2020-10-01","0.02","65","45"
"USW00014846","SANDUSKY, OH US","2020-10-02","0.07","55","46"
"USW00014846","SANDUSKY, OH US","2020-10-03","0.00","58","42"
"USW00014846","SANDUSKY, OH US","2020-10-04","0.24","56","51"
"USW00014846","SANDUSKY, OH US","2020-10-05","0.00","60","45"
"USW00014846","SANDUSKY, OH US","2020-10-06","0.00","72","47"
"USW00014846","SANDUSKY, OH US","2020-10-07","0.00","71","60"
"USW00014846","SANDUSKY, OH US","2020-10-08","0.00","69","46"
"USW00014846","SANDUSKY, OH US","2020-10-09","0.00","79","47"
"USW00014846","SANDUSKY, OH US","2020-10-10","0.00","76","61"
"USW00014846","SANDUSKY, OH US","2020-10-11","0.00","64","60"
"USW00014846","SANDUSKY, OH US","2020-10-12","0.20","75","57"
"USW00014846","SANDUSKY, OH US","2020-10-13","0.00","67","47"
"USW00014846","SANDUSKY, OH US","2020-10-14","0.00","67","48"
"USW00014846","SANDUSKY, OH US","2020-10-15","0.18","67","47"
"USW00014846","SANDUSKY, OH US","2020-10-16","0.00","55","40"
"USW00014846","SANDUSKY, OH US","2020-10-17","0.00","60","39"
"USW00014846","SANDUSKY, OH US","2020-10-18","0.01","56","51"
"USW00014846","SANDUSKY, OH US","2020-10-19","0.66","53","48"
"USW00014846","SANDUSKY, OH US","2020-10-20","0.40","53","47"
"USW00014846","SANDUSKY, OH US","2020-10-21","0.70","65","52"
"USW00014846","SANDUSKY, OH US","2020-10-22","0.38","67","54"
"USW00014846","SANDUSKY, OH US","2020-10-23","0.21","79","52"
"USW00014846","SANDUSKY, OH US","2020-10-24","0.00","53","44"
"USW00014846","SANDUSKY, OH US","2020-10-25","0.00","51","46"
"USW00014846","SANDUSKY, OH US","2020-10-26","0.12","50","45"
"USW00014846","SANDUSKY, OH US","2020-10-27","0.21","48","42"
"USW00014846","SANDUSKY, OH US","2020-10-28","0.04","52","43"
"USW00014846","SANDUSKY, OH US","2020-10-29","0.44","52","45"
"USW00014846","SANDUSKY, OH US","2020-10-30","0.03","46","40"
"USW00014846","SANDUSKY, OH US","2020-10-31","0.00","52","32"
"USW00014846","SANDUSKY, OH US","2020-11-01","0.07","53","35"
"USW00014846","SANDUSKY, OH US","2020-11-02","0.00","45","29"
"USW00014846","SANDUSKY, OH US","2020-11-03","0.00","61","38"
"USW00014846","SANDUSKY, OH US","2020-11-04","0.00","71","48"
"USW00014846","SANDUSKY, OH US","2020-11-05","0.00","67","54"
"USW00014846","SANDUSKY, OH US","2020-11-06","0.00","71","50"
"USW00014846","SANDUSKY, OH US","2020-11-07","0.00","72","50"
"USW00014846","SANDUSKY, OH US","2020-11-08","0.00","70","46"
"USW00014846","SANDUSKY, OH US","2020-11-09","0.03","79","52"
"USW00014846","SANDUSKY, OH US","2020-11-10","0.01","78","62"
"USW00014846","SANDUSKY, OH US","2020-11-11","0.10","71","43"
"USW00014846","SANDUSKY, OH US","2020-11-12","0.00","49","41"
"USW00014846","SANDUSKY, OH US","2020-11-13","0.00","51","32"
"USW00014846","SANDUSKY, OH US","2020-11-14","0.07","48","27"
"USW00014846","SANDUSKY, OH US","2020-11-15","0.49","58","41"
"USW00014846","SANDUSKY, OH US","2020-11-16","0.00","46","35"
"USW00014846","SANDUSKY, OH US","2020-11-17","0.04","42","35"
"USW00014846","SANDUSKY, OH US","2020-11-18","0.00","44","27"
"USW00014846","SANDUSKY, OH US","2020-11-19","0.00","66","40"
"USW00014846","SANDUSKY, OH US","2020-11-20","0.00","64","51"
"USW00014846","SANDUSKY, OH US","2020-11-21","0.00","51","43"
"USW00014846","SANDUSKY, OH US","2020-11-22","0.64","43","38"
"USW00014846","SANDUSKY, OH US","2020-11-23","0.00","44","35"
"USW00014846","SANDUSKY, OH US","2020-11-24","0.03","43","32"
"USW00014846","SANDUSKY, OH US","2020-11-25","0.60","53","41"
"USW00014846","SANDUSKY, OH US","2020-11-26","0.04","54","47"
"USW00014846","SANDUSKY, OH US","2020-11-27","0.01","47","44"
"USW00014846","SANDUSKY, OH US","2020-11-28","0.00","47","34"
"USW00014846","SANDUSKY, OH US","2020-11-29","0.00","52","36"
"USW00014846","SANDUSKY, OH US","2020-11-30","0.89","45","32"
"USW00014846","SANDUSKY, OH US","2020-12-01","0.00","35","29"
"USW00014846","SANDUSKY, OH US","2020-12-02","0.05","39","26"
"USW00014846","SANDUSKY, OH US","2020-12-03","0.00","39","30"
"USW00014846","SANDUSKY, OH US","2020-12-04","0.00","45","37"
"USW00014846","SANDUSKY, OH US","2020-12-05","0.00","41","33"
"USW00014846","SANDUSKY, OH US","2020-12-06","0.00","33","31"
"USW00014846","SANDUSKY, OH US","2020-12-07","0.00","36","32"
"USW00014846","SANDUSKY, OH US","2020-12-08","0.00","36","29"
"USW00014846","SANDUSKY, OH US","2020-12-09","0.00","42","34"
"USW00014846","SANDUSKY, OH US","2020-12-10","0.00","47","32"
"USW00014846","SANDUSKY, OH US","2020-12-11","0.00","57","42"
"USW00014846","SANDUSKY, OH US","2020-12-12","0.15","57","41"
"USW00014846","SANDUSKY, OH US","2020-12-13","0.00","44","34"
"USW00014846","SANDUSKY, OH US","2020-12-14","0.00","37","31"
"USW00014846","SANDUSKY, OH US","2020-12-15","0.00","33","28"
"USW00014846","SANDUSKY, OH US","2020-12-16","0.02","33","30"
"USW00014846","SANDUSKY, OH US","2020-12-17","0.11","34","31"
"USW00014846","SANDUSKY, OH US","2020-12-18","0.08","33","28"
"USW00014846","SANDUSKY, OH US","2020-12-19","0.08","39","28"
"USW00014846","SANDUSKY, OH US","2020-12-20","0.01","41","33"
"USW00014846","SANDUSKY, OH US","2020-12-21","0.09","41","35"
"USW00014846","SANDUSKY, OH US","2020-12-22","0.03","41","34"
"USW00014846","SANDUSKY, OH US","2020-12-23","0.06","53","34"
"USW00014846","SANDUSKY, OH US","2020-12-24","0.08","53","20"
"USW00014846","SANDUSKY, OH US","2020-12-25","0.00","22","17"
"USW00014846","SANDUSKY, OH US","2020-12-26","0.00","28","17"
"USW00014846","SANDUSKY, OH US","2020-12-27","0.01","48","19"
"USW00014846","SANDUSKY, OH US","2020-12-28","0.03","46","29"
"USW00014846","SANDUSKY, OH US","2020-12-29","0.00","33","23"
"USW00014846","SANDUSKY, OH US","2020-12-30","0.34","47","28"
"USW00014846","SANDUSKY, OH US","2020-12-31","0.00","33","30"
"USW00014846","SANDUSKY, OH US","2021-01-01","0.98","36","30"
"USW00014846","SANDUSKY, OH US","2021-01-02","0.01","38","34"
"USW00014846","SANDUSKY, OH US","2021-01-03","0.07","39","35"
"USW00014846","SANDUSKY, OH US","2021-01-04","0.01","35","33"
"USW00014846","SANDUSKY, OH US","2021-01-05","0.02","34","33"
"USW00014846","SANDUSKY, OH US","2021-01-06","0.00","37","34"
"USW00014846","SANDUSKY, OH US","2021-01-07","0.00","35","31"
"USW00014846","SANDUSKY, OH US","2021-01-08","0.00","33","28"
"USW00014846","SANDUSKY, OH US","2021-01-09","0.00","35","29"
"USW00014846","SANDUSKY, OH US","2021-01-10","0.00","36","25"
"USW00014846","SANDUSKY, OH US","2021-01-11","0.00","30","27"
"USW00014846","SANDUSKY, OH US","2021-01-12","0.00","32","25"
"USW00014846","SANDUSKY, OH US","2021-01-13","0.00","45","30"
"USW00014846","SANDUSKY, OH US","2021-01-14","0.00","45","38"
"USW00014846","SANDUSKY, OH US","2021-01-15","0.14","42","31"
"USW00014846","SANDUSKY, OH US","2021-01-16","0.01","35","28"
"USW00014846","SANDUSKY, OH US","2021-01-17","0.02","37","31"
"USW00014846","SANDUSKY, OH US","2021-01-18","0.01","34","30"
"USW00014846","SANDUSKY, OH US","2021-01-19","0.00","36","28"
"USW00014846","SANDUSKY, OH US","2021-01-20","0.00","30","24"
"USW00014846","SANDUSKY, OH US","2021-01-21","0.01","44","29"
